"","Institution","InstitutionLabel","AffiliationTypeLabel","Rechtsform","RechtsformLabel","Konsortium","KonsortiumLabel","Stadt","StadtLabel","Bundesland","BundeslandLabel"
"1186","http://www.wikidata.org/entity/Q152087","Humboldt-Universität zu Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1187","http://www.wikidata.org/entity/Q1653251","ICOM Deutschland","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1188","http://www.wikidata.org/entity/Q112118287","IMAGINARY gGmbH","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q43229","Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1189","http://www.wikidata.org/entity/Q1664838","Institut für Dokumentologie und Editorik","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1190","http://www.wikidata.org/entity/Q1665131","Institut zur Qualitätsentwicklung im Bildungswesen","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1191","http://www.wikidata.org/entity/Q1665131","Institut zur Qualitätsentwicklung im Bildungswesen","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q482329","An-Institut",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1192","http://www.wikidata.org/entity/Q1912019","Max-Delbrück-Centrum für Molekulare Medizin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1193","http://www.wikidata.org/entity/Q1512916","Medizinischer Fakultätentag","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q48204","Freiwilligenverein",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1194","http://www.wikidata.org/entity/Q233098","Museum für Naturkunde Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1195","http://www.wikidata.org/entity/Q233098","Museum für Naturkunde Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q33506","Museum",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1196","http://www.wikidata.org/entity/Q233098","Museum für Naturkunde Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q866133","Universitätsmuseum",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1197","http://www.wikidata.org/entity/Q233098","Museum für Naturkunde Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1970365","Naturkundemuseum",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1198","http://www.wikidata.org/entity/Q77077223","Reiner Lemoine Institut","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1199","http://www.wikidata.org/entity/Q77077223","Reiner Lemoine Institut","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1664720","Institut",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1200","http://www.wikidata.org/entity/Q1785754","Senatskanzlei Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1415691","Staatskanzlei",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1201","http://www.wikidata.org/entity/Q1785754","Senatskanzlei Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1802122","Landesbehörde",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1202","http://www.wikidata.org/entity/Q685171","Stiftung Preußischer Kulturbesitz","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1203","http://www.wikidata.org/entity/Q685171","Stiftung Preußischer Kulturbesitz","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q18330146","Kulturstiftung",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1204","http://www.wikidata.org/entity/Q1718834","TMF – Technologie- und Methodenplattform für die vernetzte medizinische Forschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1666019","Interessenverband",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1205","http://www.wikidata.org/entity/Q51985","Technische Universität Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1371037","technische Universität",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1206","http://www.wikidata.org/entity/Q51985","Technische Universität Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1207","http://www.wikidata.org/entity/Q51985","Technische Universität Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1208","http://www.wikidata.org/entity/Q1662834","Union der deutschen Akademien der Wissenschaften","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q414147","Akademie der Wissenschaften",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1209","http://www.wikidata.org/entity/Q1662834","Union der deutschen Akademien der Wissenschaften","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q431603","Interessenvertretung",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1210","http://www.wikidata.org/entity/Q1662834","Union der deutschen Akademien der Wissenschaften","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1156831","Dachverband",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1211","http://www.wikidata.org/entity/Q55038","Universität der Künste Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q875538","staatliche Universität",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1212","http://www.wikidata.org/entity/Q55038","Universität der Künste Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1021290","Musikschule",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1213","http://www.wikidata.org/entity/Q55038","Universität der Künste Berlin","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q122889574","Kunsthochschule",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1214","http://www.wikidata.org/entity/Q2514762","Verein für Computergenealogie","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1215","http://www.wikidata.org/entity/Q2514762","Verein für Computergenealogie","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q9299236","eingetragener Verein",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1216","http://www.wikidata.org/entity/Q2514863","Verein zur Förderung eines Deutschen Forschungsnetzes","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1217","http://www.wikidata.org/entity/Q2514863","Verein zur Förderung eines Deutschen Forschungsnetzes","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q43229","Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1218","http://www.wikidata.org/entity/Q2514863","Verein zur Förderung eines Deutschen Forschungsnetzes","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1219","http://www.wikidata.org/entity/Q475602","Wissenschaftszentrum Berlin für Sozialforschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1220","http://www.wikidata.org/entity/Q475602","Wissenschaftszentrum Berlin für Sozialforschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1221","http://www.wikidata.org/entity/Q190879","Zentren für Kommunikation und Informationsverarbeitung in Lehre und Forschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1222","http://www.wikidata.org/entity/Q190879","Zentren für Kommunikation und Informationsverarbeitung in Lehre und Forschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1666019","Interessenverband",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1223","http://www.wikidata.org/entity/Q110492421","de-RSE e.V. – Gesellschaft für Forschungssoftware","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1224","http://www.wikidata.org/entity/Q106368619","Arbeitskreis Provenienzforschung e.V.","Beteiligter","http://www.wikidata.org/entity/Q9299236","eingetragener Verein","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1225","http://www.wikidata.org/entity/Q106368619","Arbeitskreis Provenienzforschung e.V.","Beteiligter","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1226","http://www.wikidata.org/entity/Q219989","Berlin-Brandenburgische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q414147","Akademie der Wissenschaften","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1227","http://www.wikidata.org/entity/Q219989","Berlin-Brandenburgische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q414147","Akademie der Wissenschaften","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1228","http://www.wikidata.org/entity/Q219989","Berlin-Brandenburgische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q1966910","Nationale Akademie","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1229","http://www.wikidata.org/entity/Q219989","Berlin-Brandenburgische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q1966910","Nationale Akademie","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1230","http://www.wikidata.org/entity/Q219989","Berlin-Brandenburgische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q80096233","Informationsliste","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1231","http://www.wikidata.org/entity/Q219989","Berlin-Brandenburgische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q80096233","Informationsliste","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1232","http://www.wikidata.org/entity/Q882392","Bund Deutscher Architektinnen und Architekten","Beteiligter","http://www.wikidata.org/entity/Q1666019","Interessenverband","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1233","http://www.wikidata.org/entity/Q882392","Bund Deutscher Architektinnen und Architekten","Beteiligter","http://www.wikidata.org/entity/Q15911314","Verein","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1234","http://www.wikidata.org/entity/Q882392","Bund Deutscher Architektinnen und Architekten","Beteiligter","http://www.wikidata.org/entity/Q28968612","architectural association","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1235","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q99934885","Bundesoberbehörde","http://www.wikidata.org/entity/Q96678459","NFDI4Chem","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1236","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q130368438","Bundesforschungsanstalt","http://www.wikidata.org/entity/Q96678459","NFDI4Chem","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1237","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q99934885","Bundesoberbehörde","http://www.wikidata.org/entity/Q98380344","NFDI4ING","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1238","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q130368438","Bundesforschungsanstalt","http://www.wikidata.org/entity/Q98380344","NFDI4ING","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1239","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q99934885","Bundesoberbehörde","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1240","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q99934885","Bundesoberbehörde","http://www.wikidata.org/entity/Q108542607","NFDI-MatWerk","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1241","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q130368438","Bundesforschungsanstalt","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1242","http://www.wikidata.org/entity/Q1005540","Bundesanstalt für Materialforschung und -prüfung","Beteiligter","http://www.wikidata.org/entity/Q130368438","Bundesforschungsanstalt","http://www.wikidata.org/entity/Q108542607","NFDI-MatWerk","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1243","http://www.wikidata.org/entity/Q110492137","Clio-online – Historisches Fachinformationssystem e.V.","Beteiligter","http://www.wikidata.org/entity/Q5774403","Geschichtsverein","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
"1244","http://www.wikidata.org/entity/Q110492137","Clio-online – Historisches Fachinformationssystem e.V.","Beteiligter","http://www.wikidata.org/entity/Q9299236","eingetragener Verein","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q64","Berlin","http://www.wikidata.org/entity/Q64","Berlin"
